,ID,Name,Address,ZipCode,FIPS_CODE,Pickup_InStore,Pickup_Curbside,Local_Delivery,Total Households,Hoseholds with Low Income,Hoseholds with Midium Income,Hoseholds with High Income,Hoseholds with Supplement Security Income,Hoseholds with Cash Public Assistance Income,White,TP_Black/African_American,TP_American_Indian,TP_Asian,TP_Other_Pacific_Islander,TP_Some_Other_Race,TP_Non_Hispan/Latin,TP_Hispan/Latin,Total_Population,POP_Teenager,POP_Adult,POP_Elder,Teenager_Worked_In_Past_1_Year,Adult_Worked_In_Past_1_Year,Elder_Worked_In_Past_1_Year,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,2017_sale,2018_sale,2019_sale,2020_sale,NPOPCHG2020,BIRTHS2020,DEATHS2020,NATURALINC2020,NETMIG2020,RESIDUAL2020,RBIRTH2020,RDEATH2020,POPESTIMATE2020,INTERNATIONALMIG2020,DOMESTICMIG2020,GQESTIMATES2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020
10,10,New Jersey-Brick,1930 N Jersey 88,8724,68054,1.0,1.0,1.0,459144,32995,114873,126130,18564,7228,1053400,62144,1337,45179,546,30393,1094834,120492,975358,129706,429256,416396,264.4,485.9,112.1,1206947,1206908,1208025,1207995,1207573,1208971,1209959,1211170,1213868,1217414,1221937,1225981,1117,-30,-422,1398,988,1211,2698,3546,4523,4044,3562,14349,14186,14144,14136,14289,14473,14358,14285,14199,2983,12635,12105,12655,12111,12722,12459,12932,12946,12958,579,1714,2081,1489,2025,1567,2014,1426,1339,1241,283,867,517,697,748,1100,1011,958,335,233,317,-2574,-2911,-716,-1677,-1356,-281,1197,2881,2605,600,-1707,-2394,-19,-929,-256,730,2155,3216,2838,-62,-37,-109,-72,-108,-100,-46,-35,-32,-35,14833,14657,14236,14303,14318,14220,14312,14303,14036,13997,13966,23.93270493,23.64654165,23.58235315,23.53159264,23.77744422,24.01831582,23.74909135,23.52079521,23.26483182,21.08852453,20.20302391,21.08579957,20.15601552,21.13271893,20.659478399999998,21.366301699999998,21.2799831,21.20221628,2.84418041,3.4435177360000004,2.496553572,3.375577116,2.644725295,3.3588374219999997,2.382789645,2.24081211,2.062615546,1.403131304,0.84131401,1.134772955,1.227063994,1.803229624,1.656027853,1.5652881859999999,0.5467308470000001,0.37774818600000004,-4.044167397,-4.621382214,-1.008737424,-2.558859225,-2.058664423,-0.25264642800000003,2.166338295,4.916883564,4.376673299,-2.641036094,-3.780068206,0.12603553,-1.3317952309999999,-0.255434799,1.403381425,3.731626482,5.463614411,4.754421485,,2493819.0,9630944.0,7723800.0,3827.552734375,14252.3046875,12886.36328125,1365.94140625,2500.37109375,-38.759765625,23.46238690716146,21.183315613072914,1228610.6561279297,129.78219604492188,4336.575775146484,13930.515502929688,1.791501203758423,0.4005329171135864,6.721581941465882,7.122114859092529
11,11,Pennsylvania-Whitehall Township,2520 MacArthur Road,18052,42077,1.0,1.0,,138008,12729,43321,43885,8222,4143,284590,25293,1148,12165,127,26767,277167,85446,292241,43350,140856,108035,141.5,239.3,49.4,349497,349675,350164,353436,354759,355341,357636,359710,362298,365577,368359,369318,489,3272,1323,582,2295,2074,2588,3279,2782,959,1010,4149,4079,4069,4136,4116,4213,4229,4296,4273,845,3241,3263,3448,3259,3528,3301,3410,3383,3347,165,908,816,621,877,588,912,819,913,926,297,1531,1558,1838,2032,1991,2315,2209,2719,818,75,844,-1020,-1879,-570,-472,-625,275,-846,-777,372,2375,538,-41,1462,1519,1690,2484,1873,41,-48,-11,-31,2,-44,-33,-14,-24,-4,-8,9122,9122,9029,8940,8923,8944,9014,9069,9137,9139,9139,11.79363275,11.51942615,11.4603577,11.60205729,11.4756338,11.6702308,11.62012708,11.70674282,11.58501621,9.212620807,9.214976101,9.711308266,9.141949881,9.836257538,9.143943003,9.369740684,9.218787469,9.074432306,2.581011939,2.304450046,1.74904943,2.460107409,1.639376256,2.5262877969999997,2.250386399,2.4879553530000003,2.510583901,4.351904491,4.399918102,5.176735671,5.70004362,5.5510172220000005,6.412671327999999,6.06972351,7.409365394,2.217772819,2.3990903919999997,-2.8805625569999997,-5.292212364,-1.5989295590000001,-1.3159618929999999,-1.731282756,0.755624249,-2.305378126,-2.1066130569999997,6.750994884,1.519355545,-0.115476693,4.1011140610000005,4.235055329,4.6813885719999995,6.825347759,5.103987269,0.111159762,,7690556.0,8206268.0,7349832.0,1866.7109375,4257.52734375,3363.78125,893.744140625,983.74609375,-10.779296875,11.620804510533855,9.183357854058595,372215.7621002197,1345.3624725341797,-651.7712860107422,9216.094177246094,2.660149929893249,4.03021492667395,-0.804694086102417,3.225520841138123
12,12,Pennsylvania-Willow Grove,2620 Moreland Rd,19090,42091,1.0,1.0,1.0,313949,18002,68521,89177,9320,5114,652245,74569,1044,61405,265,11030,780139,41162,665982,87179,319659,259144,134.5,254.4,66.4,3519362,3519052,3529080,3562259,3599770,3626851,3660292,3689852,3719458,3752791,3780277,3807228,10028,33179,37511,27081,33441,29560,29606,33333,27486,26951,11442,45365,45805,45829,46077,46334,46399,45972,45357,44927,6922,27996,27919,29167,28690,30313,30087,30878,31661,31417,4520,17369,17886,16662,17387,16021,16312,15094,13696,13510,3451,13051,16151,14415,15587,17035,15145,14154,10104,9487,2214,2780,3361,-4099,92,-3586,-1869,4101,3657,3957,5665,15831,19512,10316,15679,13449,13276,18255,13761,13444,-157,-21,113,103,375,90,18,-16,29,-3,77683,78034,78622,78425,79751,79618,79438,79905,80055,79937,79767,220.3770421,220.9069325,224.6462331,213.64001569999996,217.5092292,216.88073369999998,214.02301239999997,210.22237919999998,206.5360051,181.9418751,182.5550844,183.42898269999998,180.48744150000002,196.1371106,192.492427,197.131075,188.09802549999998,188.9250277,38.43516697,38.35184811,41.21725043,33.15257417,21.37211863,24.38830665,16.89193749,22.12435367,17.61097737,24.30999933,37.36692498,33.46384826,36.48518786,38.14699566,34.29886666,28.69511824,22.15017551,18.29675348,-58.04285301,-72.18500772,-56.86363268,-45.30691414,-83.16022652,-41.08442068,-7.395507546,8.538849943999999,-8.1494324,-33.73285367,-34.81808273,-23.39978442,-8.821726266,-45.01323085,-6.785554019,21.2996107,30.68902547,10.14732108,,,5125735.0,7054021.0,28285.716796875,45309.451171875,31192.013671875,14117.435546875,14153.5703125,14.708984375,209.75187143984374,189.96817223020832,3838392.2853393555,7092.748352050781,5709.321243286133,79943.81465148926,13.926237953189696,13.637611876909789,20.55504019090735,34.19265207278406
13,13,New York-Syracuse,9090 Destiny USA Dr,13204,36067,1.0,1.0,,185624,21638,57355,56993,10334,6392,370976,52888,2389,17130,116,4765,441984,22258,375795,59917,174357,141521,131.1,236.0,53.4,467026,467067,467533,467614,467030,468146,467285,466277,464109,461795,461649,460528,466,81,-584,1116,-861,-1008,-2168,-2314,-146,-1121,1367,5319,5436,5373,5164,5342,5285,5157,5040,4952,858,4179,4131,4170,4172,4436,4393,4399,4235,4214,509,1140,1305,1203,992,906,892,758,805,738,280,1299,1419,1340,1522,1603,1635,1322,1126,842,-284,-2360,-3332,-1390,-3398,-3526,-4703,-4412,-2076,-2707,-4,-1061,-1913,-50,-1876,-1923,-3068,-3090,-950,-1865,-39,2,24,-37,23,9,8,18,-1,6,17069,17116,16930,16805,17122,17164,17033,17147,17034,17074,17073,11.37575162,11.63223645,11.49088514,11.04089986,11.44433899,11.36087602,11.13938378,10.91565921,10.73980375,8.937632265,8.839729352,8.918107394,8.919952407,9.503385956,9.443392312,9.502065008999999,9.172185861,9.139243334,2.438119355,2.792507094,2.572777745,2.120947456,1.9409530380000002,1.917483711,1.637318772,1.743473345,1.6005604130000002,2.778172843,3.036450242,2.865770721,3.2541149480000002,3.4341586310000003,3.514670255,2.85558762,2.438696878,1.826113642,-5.047334804,-7.12998746,-2.972702465,-7.265100259,-7.553863589,-10.10978239,-9.530145674,-4.496212006,-5.870890295,-2.269161961,-4.093537218,-0.10693174300000001,-4.010985311000001,-4.119704958,-6.595112136,-6.674558053999999,-2.057515128,-4.044776654,7219799.0,6983818.0,6827692.0,4995939.0,-1060.1328125,5040.052734375,4256.845703125,783.20703125,-1849.28125,5.939453125,10.911575426614583,9.21595597743099,458837.3086090088,690.7151947021484,-2386.7513427734375,17094.976119995117,1.3716497188300782,1.7565339699809572,-5.5028696725636586,-3.746335703422851
14,14,New Jersey-Cherry Hill,989 Church Rd,8002,34007,1.0,1.0,1.0,187158,20609,52094,53340,10685,4824,320830,97896,1172,29045,230,43095,424310,83057,404326,55859,202730,145737,126.2,236.4,57.0,618152,618043,618023,616736,617135,615722,615058,615094,614699,615234,616593,618309,-20,-1287,399,-1413,-664,36,-395,535,1359,1716,1958,7893,7731,7654,7632,7492,7418,7328,7236,7168,1256,5290,5237,5506,5457,5586,5523,5821,5785,5711,702,2603,2494,2148,2175,1906,1895,1507,1451,1457,275,962,1161,1105,1119,1503,1390,1462,1044,526,-1004,-4865,-3293,-4726,-4005,-3378,-3684,-2440,-1134,-259,-729,-3903,-2132,-3621,-2886,-1875,-2294,-978,-90,267,7,13,37,60,47,5,4,6,-2,-8,10396,10380,10392,10452,10491,10511,10961,10504,10184,10329,10330,47.88419965,44.98501062,46.04987912,47.42738792,44.54766877,44.83642794,44.77646293,44.13260798,43.05204655,31.79040482,32.59025963,32.89676522,32.98614596,34.83542177,35.41956987,36.23583187,33.43003192,33.68237879,16.09379483,12.39475099,13.1531139,14.44124196,9.712247006,9.41685808,8.540631057,10.70257606,9.369667762999999,2.517376235,8.243954843,6.34831566,5.192273696,6.167390657,5.269402939,3.919836475,1.929686656,1.323415432,-31.40269039,4.206876108,-8.55594297,8.570097431,-2.737413581,-1.8220291780000002,23.217981299999998,22.76793491,34.57197915,-28.88531415,12.45083096,-2.207627311,13.76237113,3.429977076,3.447373753,27.13781778,24.69762157,35.89539458,3665134.0,12708211.0,10876605.0,8573420.0,1218.1015625,7242.857421875,5715.865234375,1526.9921875,-306.95703125,-1.93359375,43.80804907714844,34.05688993640625,618172.6376037598,575.9583129882812,780.5483856201172,10202.261779785156,9.156291012925902,-0.47239902532574485,35.139712006835694,34.66731298136237
15,15,New Jersey-Turnersville,5700 Route 42 N,8012,68022,1.0,1.0,1.0,291745,27110,76024,83884,15940,8400,558516,127852,1355,37994,319,48838,697870,100349,638981,89614,317700,231667,261.3,481.8,110.8,943298,943658,944113,943312,943777,942373,942762,943047,942574,943490,945459,947293,455,-801,465,-1404,389,285,-473,916,1969,1834,2921,11405,11193,10963,11044,10869,10635,10547,10475,10347,1829,8050,7953,8426,8349,8469,8461,8996,8943,8855,1092,3355,3240,2537,2695,2400,2174,1551,1532,1492,328,1170,1366,1337,1320,1755,1619,1709,1220,580,-938,-5334,-4162,-5315,-3617,-3850,-4263,-2339,-766,-215,-610,-4164,-2796,-3978,-2297,-2095,-2644,-630,454,365,-27,8,21,37,-9,-20,-3,-5,-17,-23,14987,14964,14990,15094,15106,15129,15565,15081,14777,14858,14860,68.57453732,64.93584761,65.57915852,68.40822365,65.59038638,64.53755179,63.93054319,63.24410643,61.84636073,49.6933536,50.15582972,50.87044699,50.9217284,53.47216568,54.93838307,57.09042878,53.99228603,54.97164697,18.88118372,14.78001788,14.70871152,17.48649524,12.1182207,9.599168729,6.840114413999999,9.251820406,6.874713756,3.519671759,9.732773682000001,7.575735701,6.35787055,7.741210195,6.2450940710000005,4.745598958,2.370450897,1.34517616,-34.70122509,-0.5443168110000001,-12.84162232,14.42546194,-6.08150324,-0.728515577,29.68317078,27.04533238,37.75813651,-31.18155332,9.188456875,-5.265886623,20.78333249,1.659706955,5.516578486,34.42876973,29.41578328,39.10331267,,,3488262.0,7479347.0,1498.53125,10455.791015625,8835.8984375,1619.892578125,-104.421875,-16.94140625,62.9029239340625,54.810100811210944,947516.7483215332,636.2115783691406,1169.1243286132812,14709.434600830078,5.563921203863768,-0.6642323144213873,41.02907248438721,40.36484017097833
16,16,Pennsylvania-Lancaster,1890 Fruitville Pike,17601,42071,1.0,1.0,1.0,199889,15053,61504,70232,9205,5711,476443,23028,875,11691,94,14778,483134,55213,427196,63223,198522,165451,155.4,246.8,61.5,892895,892891,894814,902996,910749,918729,930201,938993,949060,958240,966227,973429,1923,8182,7753,7980,11472,8792,10067,9180,7987,7202,3006,12103,12038,11982,12092,12425,12317,12207,12083,12087,1630,7467,7434,7954,7647,8298,8244,8486,8586,8537,1376,4636,4604,4028,4445,4127,4073,3721,3497,3550,378,1756,1936,2084,2886,2547,3007,2530,2490,1495,254,1812,1304,1947,4124,2169,2993,2952,2011,2165,632,3568,3240,4031,7010,4716,6000,5482,4501,3660,-85,-22,-91,-79,17,-51,-6,-23,-11,-8,28751,28753,29077,29098,29272,30226,30282,30489,30069,29790,30009,47.20786136,46.51514428,43.86018416,45.12366394,48.27710903,47.42830432,44.09600161,42.83258073,41.59361752,43.45446322,43.4181941,44.54669357,41.47974336,44.73813834,45.21266968,48.17420816,46.29012229,46.19307176,3.7533981310000004,3.096950178,-0.686509413,3.643920575,3.538970673,2.215634634,-4.078206557,-3.457541567,-4.5994542439999995,4.4669424310000005,6.0760068160000005,6.142527789,9.43455904,8.79375075,9.597509451,8.531425994,8.374038883999999,4.5433952280000005,15.63629959,13.68512135,14.75023628,35.63566393,33.92960878,41.52400522,36.783423299999995,34.01497384,33.44316903,20.10324202,19.76112816,20.89276407,45.07022298,42.72335953,51.12151467,45.3148493,42.38901272,37.98656426,,7167526.0,9348116.0,7339389.0,7948.671875,12119.1015625,8486.322265625,3632.77734375,4328.3671875,-12.47265625,42.89844231947917,46.251564451315105,983502.4710845947,1595.5536804199219,1886.6287536621094,29954.718551635742,-6.433307467787963,5.504689095892333,37.12325690920838,42.62794600567565
17,17,Pennsylvania-Harrisburg,5070 Jonestown Rd,17112,42043,1.0,1.0,,111684,11375,35611,37371,6291,3827,194998,52691,662,11431,79,6213,250075,24440,220716,29639,106885,84192,137.7,246.2,49.2,268100,268126,268281,269249,270005,271431,272223,273085,274196,275714,276864,278299,155,968,756,1426,792,862,1111,1518,1150,1435,858,3489,3397,3466,3406,3419,3417,3434,3389,3352,573,2500,2406,2469,2417,2456,2509,2635,2576,2577,285,989,991,997,989,963,908,799,813,775,176,824,845,989,1169,1083,1282,1118,1116,725,-291,-840,-1058,-524,-1351,-1167,-1074,-387,-774,-52,-115,-16,-213,465,-182,-84,208,731,342,673,-15,-5,-22,-36,-15,-17,-5,-12,-5,-13,6780,6777,6776,6777,6787,6787,6790,6788,6786,6786,6786,12.98160103,12.59888661,12.80299057,12.53002829,12.53970233,12.48718666,12.48931643,12.26614161,12.07573271,9.301806411,8.923438676,9.120191491,8.891684785,9.007753416,9.168964389,9.583386372,9.323570608999999,9.283759905,3.679794616,3.6754479339999997,3.682799075,3.638343505,3.531948917,3.3182222660000003,2.9059300610000003,2.942571004,2.791972808,3.0658753930000002,3.133959136,3.653248029,4.3005293810000005,3.972067162,4.684979014,4.066119911,4.039248758,2.61184553,-3.125406954,-3.923939368,-1.9355934959999999,-4.970072877,-4.280149934,-3.9248576139999996,-1.407503046,-2.8014144610000002,-0.187332369,-0.059531561,-0.789980232,1.717654534,-0.669543496,-0.308082772,0.7601214,2.658616865,1.237834297,2.424513161,,2830230.0,8232885.0,6841506.0,1320.70703125,3378.328125,2570.33984375,807.98828125,523.451171875,-10.732421875,12.232879119244792,9.305895760140626,279405.48626708984,765.5505218505859,-1.5388641357421875,6786.078033447266,2.578384609263245,3.028689790240113,-0.1327249373907472,2.89596485275531
18,18,New York-Rochester,1100 Jefferson Rd,14623,36055,1.0,1.0,,300796,35650,97454,89516,19264,12278,566271,113538,3378,26661,120,12226,680617,63631,605596,92920,285368,227308,140.0,239.0,52.4,1549967,1549718,1550696,1555176,1555012,1555587,1555868,1553697,1553095,1554739,1556302,1556829,978,4480,-164,575,281,-2171,-602,1644,1563,527,4281,16630,16249,16415,16361,16492,16178,15747,15860,15488,3110,13493,13540,13793,13650,14363,14269,14505,14665,14621,1171,3137,2709,2622,2711,2129,1909,1242,1195,867,783,3549,3850,3568,3959,3799,4389,3624,3969,2362,-940,-2197,-6722,-5651,-6340,-8081,-6891,-3183,-3574,-2664,-157,1352,-2872,-2083,-2381,-4282,-2502,441,395,-302,-36,-9,-1,36,-49,-18,-9,-39,-27,-38,52778,52759,53014,53012,52644,53250,53285,53230,53265,53609,53535,184.5459211,177.5943656,179.67158469999998,183.4044276,182.580321,183.8002481,177.9890649,174.00419730000002,169.0463678,179.2278866,173.2511107,180.34579119999998,180.9055752,191.32318,191.4472509,197.860951,186.77671809999998,190.8703147,5.318034577,4.3432549389999995,-0.6742065140000001,2.498852394,-8.742859041,-7.647002809,-19.87188613,-12.77252074,-21.82394692,16.76873839,18.57512467,18.34782567,19.01988675,16.95427458,21.26512339,17.317838000000002,17.41053038,13.02682678,-3.601257223,-73.0882142,-47.55606319,-34.87496846,-62.04697370000001,-63.0726074,-19.87536748,-19.57039486,-40.08821925,13.16748117,-54.51308953,-29.20823752,-15.85508172,-45.09269912,-41.80748402,-2.55752948,-2.15986447,-27.06139248,4081580.0,10015981.0,8011340.0,6343336.0,774.71875,15707.90234375,14550.4375,1157.46484375,-350.458984375,-32.287109375,173.13460750989583,190.41240384036456,1556304.0382080078,2413.8540802001953,-1540.9620971679688,53659.12648010254,-24.89341771584332,13.563563702265622,-14.515049238680117,-0.9514855379974314
19,19,Pennsylvania-York,855 Town Center Dr,17408,42133,1.0,1.0,,171244,13290,51515,60634,8429,4439,394242,25790,660,6730,198,5656,411986,32028,358518,48152,171303,139063,142.4,245.4,52.2,937305,937039,938378,944572,950057,956798,966223,975129,985696,997715,1009222,1019637,1339,6194,5485,6741,9425,8906,10567,12019,11507,10415,2642,10430,10484,10306,10621,10556,10684,10652,10422,10404,1848,7869,7734,8049,8147,8838,8785,9083,9025,9089,794,2561,2750,2257,2474,1718,1899,1569,1397,1315,173,689,862,1041,1462,1067,1219,931,991,461,421,2958,1913,3472,5496,6141,7457,9519,9125,8657,594,3647,2775,4513,6958,7208,8676,10450,10116,9118,-49,-14,-40,-29,-7,-20,-8,0,-6,-18,16861,16864,17204,17261,17418,17448,17425,17576,17563,17112,17066,54.9531464,54.55727517,53.30295502,56.97268569,54.96369825,54.19749708,54.92753837,51.46768571,51.41931681,42.26749502,41.4274532,42.55439682,43.52990608,45.37434715,45.73338365,46.99012686,44.7771037,44.81382794,12.68565138,13.12982197,10.74855821,13.4427796,9.589351102,8.464113421,7.9374115110000005,6.690582025,6.605488866,2.6798499590000002,6.518354499,5.820066012000001,8.013185923,6.727764992999999,6.828525762999999,5.108030917,3.648475438,2.204294447,23.76562031,6.90956565,12.26062509,26.3747471,23.48241588,20.80267594,35.50701151,29.16777029,28.01515445,26.44547027,13.42792015,18.08069111,34.38793302,30.21018087,27.63120171,40.61504242,32.81624572,30.2194489,,,,,10767.302734375,10459.75390625,9008.49609375,1451.2578125,9328.255859375,-12.212890625,52.27921975679688,45.09006474380209,1030666.320022583,460.09214782714844,10163.884490966797,17006.604293823242,4.998446307593628,1.1679935128056032,35.33335438859498,36.50134789871582
20,20,New York-Greece,3049 West Ridge Road,14626,36055,1.0,1.0,,300796,35650,97454,89516,19264,12278,566271,113538,3378,26661,120,12226,680617,63631,605596,92920,285368,227308,140.0,239.0,52.4,1549967,1549718,1550696,1555176,1555012,1555587,1555868,1553697,1553095,1554739,1556302,1556829,978,4480,-164,575,281,-2171,-602,1644,1563,527,4281,16630,16249,16415,16361,16492,16178,15747,15860,15488,3110,13493,13540,13793,13650,14363,14269,14505,14665,14621,1171,3137,2709,2622,2711,2129,1909,1242,1195,867,783,3549,3850,3568,3959,3799,4389,3624,3969,2362,-940,-2197,-6722,-5651,-6340,-8081,-6891,-3183,-3574,-2664,-157,1352,-2872,-2083,-2381,-4282,-2502,441,395,-302,-36,-9,-1,36,-49,-18,-9,-39,-27,-38,52778,52759,53014,53012,52644,53250,53285,53230,53265,53609,53535,184.5459211,177.5943656,179.67158469999998,183.4044276,182.580321,183.8002481,177.9890649,174.00419730000002,169.0463678,179.2278866,173.2511107,180.34579119999998,180.9055752,191.32318,191.4472509,197.860951,186.77671809999998,190.8703147,5.318034577,4.3432549389999995,-0.6742065140000001,2.498852394,-8.742859041,-7.647002809,-19.87188613,-12.77252074,-21.82394692,16.76873839,18.57512467,18.34782567,19.01988675,16.95427458,21.26512339,17.317838000000002,17.41053038,13.02682678,-3.601257223,-73.0882142,-47.55606319,-34.87496846,-62.04697370000001,-63.0726074,-19.87536748,-19.57039486,-40.08821925,13.16748117,-54.51308953,-29.20823752,-15.85508172,-45.09269912,-41.80748402,-2.55752948,-2.15986447,-27.06139248,,7053578.0,6736300.0,5686486.0,774.71875,15707.90234375,14550.4375,1157.46484375,-350.458984375,-32.287109375,173.13460750989583,190.41240384036456,1556304.0382080078,2413.8540802001953,-1540.9620971679688,53659.12648010254,-24.89341771584332,13.563563702265622,-14.515049238680117,-0.9514855379974314
21,21,Maryland-Glen Burnie,6716 Governor Ritchie Hwy,21061,24003,1.0,1.0,1.0,207599,9886,36360,59874,6458,3701,416185,93526,997,21314,369,13315,525056,42640,457039,63455,236078,157506,142.5,249.4,58.8,537656,537631,539284,544803,550333,555417,559142,563027,567254,571339,575523,579234,1653,5519,5530,5084,3725,3885,4227,4085,4184,3711,1813,6949,6921,6770,6873,6961,6964,6960,6847,6782,890,3745,3877,3981,4025,4196,4150,4407,4639,4661,923,3204,3044,2789,2848,2765,2814,2553,2208,2121,346,649,1363,916,996,1466,918,778,366,436,401,1673,1202,1413,-9,-277,516,771,1620,1162,747,2322,2565,2329,987,1189,1434,1549,1986,1598,-17,-7,-79,-34,-110,-69,-21,-17,-10,-8,14133,14203,14174,14109,14067,14230,14507,14452,14479,14451,14455,12.8200043,12.63952605,12.24508252,12.33312907,12.40633095,12.32259942,12.225615300000001,11.94040783,11.74619422,6.909039588,7.0803991470000005,7.200542617999999,7.222587589,7.478374468999999,7.343306664,7.741133135,8.089900965,8.072694082,5.91096471,5.559126902999999,5.044539905,5.110541479,4.927956484,4.97929276,4.484482164,3.8505068610000004,3.6735001389999997,1.197320879,2.489188557,1.656794031,1.7872539719999998,2.612797181,1.624374824,1.366598952,0.638263366,0.7551372279999999,3.086468153,2.195161149,2.555731404,-0.016149885,-0.49368678,0.913047287,1.3543030740000002,2.8251001430000002,2.012544631,4.283789032,4.684349706,4.212525435,1.7711040869999999,2.119110401,2.53742211,2.720902026,3.463363508,2.7676818589999996,,,3099083.0,6840095.0,3936.291015625,6836.62890625,4553.6171875,2283.01171875,1667.74609375,-14.46875,11.931098831484375,7.943475893783854,583247.3194122314,166.13990783691406,1373.680404663086,14538.525512695312,3.4161368472936404,0.167918285140625,2.766350585205139,2.93426886991217
22,22,Maryland-Crofton,1647 Crofton Center,21114,24003,1.0,1.0,1.0,207599,9886,36360,59874,6458,3701,416185,93526,997,21314,369,13315,525056,42640,457039,63455,236078,157506,142.5,249.4,58.8,537656,537631,539284,544803,550333,555417,559142,563027,567254,571339,575523,579234,1653,5519,5530,5084,3725,3885,4227,4085,4184,3711,1813,6949,6921,6770,6873,6961,6964,6960,6847,6782,890,3745,3877,3981,4025,4196,4150,4407,4639,4661,923,3204,3044,2789,2848,2765,2814,2553,2208,2121,346,649,1363,916,996,1466,918,778,366,436,401,1673,1202,1413,-9,-277,516,771,1620,1162,747,2322,2565,2329,987,1189,1434,1549,1986,1598,-17,-7,-79,-34,-110,-69,-21,-17,-10,-8,14133,14203,14174,14109,14067,14230,14507,14452,14479,14451,14455,12.8200043,12.63952605,12.24508252,12.33312907,12.40633095,12.32259942,12.225615300000001,11.94040783,11.74619422,6.909039588,7.0803991470000005,7.200542617999999,7.222587589,7.478374468999999,7.343306664,7.741133135,8.089900965,8.072694082,5.91096471,5.559126902999999,5.044539905,5.110541479,4.927956484,4.97929276,4.484482164,3.8505068610000004,3.6735001389999997,1.197320879,2.489188557,1.656794031,1.7872539719999998,2.612797181,1.624374824,1.366598952,0.638263366,0.7551372279999999,3.086468153,2.195161149,2.555731404,-0.016149885,-0.49368678,0.913047287,1.3543030740000002,2.8251001430000002,2.012544631,4.283789032,4.684349706,4.212525435,1.7711040869999999,2.119110401,2.53742211,2.720902026,3.463363508,2.7676818589999996,,4698973.0,11249966.0,9553389.0,3936.291015625,6836.62890625,4553.6171875,2283.01171875,1667.74609375,-14.46875,11.931098831484375,7.943475893783854,583247.3194122314,166.13990783691406,1373.680404663086,14538.525512695312,3.4161368472936404,0.167918285140625,2.766350585205139,2.93426886991217
